x,y,scale,laplacian
271.0565453,55.62651111,3.478560007,0
343.9990747,55.77101114,3.460501104,0
394.4983794,54.32711506,4.393164056,1
738.86631,55.86777523,3.679351989,1
965.0247379,59.98682234,3.619913819,1
159.9787385,64.76135215,3.709987683,0
244.9805632,64.18809252,3.868510582,0
408.0985339,63.76310356,3.843468372,0
945.9016703,63.36575628,3.77536991,0
284.1043393,67.80421287,3.469046904,1
385.6105902,68.65943531,3.659221147,0
220.3437945,72.22679987,4.189369878,0
207.9424142,75.84520217,3.419169692,0
940.8055028,77.82876385,4.041858913,0
144.4379662,80.33963581,3.505231799,1
184.4246407,83.63531491,3.379501619,0
580.4087495,84.1046576,3.686425203,1
175.8323578,87.66205058,3.205813989,0
146.9441871,95.89493177,3.389635853,0
122.5781073,103.5954572,3.521270452,0
206.5469265,102.9422338,3.788775665,0
184.8155793,108.4915285,3.593608422,0
95.68746104,111.6502798,3.614450266,0
880.2706385,113.947408,3.645517016,0
83.23358773,115.732812,3.361321703,0
22.94414331,119.2488297,3.463116687,1
71.75363831,119.3984288,3.376011612,0
589.7711023,118.889411,3.882939995,1
58.8826706,123.4008144,3.491422612,0
231.7358761,126.2994451,3.173493472,1
35.53514368,131.3516455,3.679035067,0
84.33100944,131.9022401,3.795973049,1
25.55297825,135.2856237,3.469411824,0
72.03476878,135.2017841,3.602538705,1
58.88705837,139.2112849,3.40104127,1
144.1585542,143.4303108,3.873267473,1
123.5602035,147.5108763,3.643619543,1
184.3511389,146.7679014,3.639890068,1
572.0047368,147.9203557,3.272162696,1
925.9635372,146.8220543,4.117075841,0
403.6363797,150.9093473,3.480379576,0
938.5852569,153.546314,3.880540773,1
236.3498419,158.612791,3.317962803,1
885.7697507,161.9744284,3.486143246,1
395.2286352,162.5521153,3.679470416,1
485.9216424,163.3756085,3.636371627,1
856.2843797,163.6342471,3.307878466,0
869.296447,163.3924781,3.967739813,0
186.1158763,166.6660959,3.796207427,1
525.5720167,167.9938053,3.29339353,0
584.356708,167.8591226,3.494833946,1
824.94593,168.5434006,3.164231977,0
568.2031154,173.0740457,3.169729196,1
479.2399619,175.8552187,3.50922259,0
459.9591905,180.2071157,3.563313861,0
699.9059902,178.6714605,3.24493208,1
831.0878352,181.1452192,2.870455395,1
558.7190464,184.4819218,3.146040897,0
187.1841137,187.1675692,3.616161081,1
850.2433496,187.5016746,3.505827441,0
924.8521652,188.4819564,3.658770892,0
455.3027196,192.693124,2.918338722,1
771.3544507,193.7839366,3.992937693,1
826.9230476,192.7885049,3.453080401,0
655.8540645,196.8664933,3.197405741,0
465.8363002,200.9697642,3.107894413,0
559.7312642,200.3715941,3.411920567,0
734.6844289,199.1002053,3.379250937,0
840.1849608,200.96302,3.94223616,1
693.5495502,204.1097398,3.933001698,1
885.840618,202.5226224,3.368749734,1
666.9944362,208.0659848,4.217396375,1
471.1362966,211.6155985,3.946534142,1
638.1551416,212.6582038,3.819500131,1
763.5695834,210.8139875,3.829247518,0
851.8062837,215.0616694,3.371173559,0
284.6667127,219.8397442,4.366539691,0
711.6368666,218.4789161,3.614417986,0
888.0775011,218.8477002,3.778176565,1
648.6153279,222.7383392,3.352657926,0
725.4346255,222.0155817,3.516534253,1
866.6134105,222.6766229,3.989376328,1
34.56734284,228.2288691,3.799993582,1
225.3166032,228.7390239,3.699081045,0
271.9394565,229.7277849,3.822300027,1
715.6387868,232.3565007,3.716986411,0
736.5672108,230.7745079,3.855305507,0
772.8412232,233.5520407,3.365404547,1
138.9534347,236.4106121,3.621909688,1
517.2254954,235.5690642,3.484483101,0
639.4326011,234.1964289,3.575584325,1
44.21918925,240.8870447,3.506007951,0
876.1418687,238.7474179,3.999470894,0
226.9820432,242.7214207,3.588277562,0
464.4542548,244.139407,3.745434213,1
672.435749,243.5542444,2.854326263,1
823.4766429,244.3724953,3.638715022,0
111.6373376,249.7108699,3.734363217,0
275.1960111,249.55298,4.017195857,1
640.6583918,248.9870406,2.899358206,1
771.8258029,248.5544896,3.692002063,0
236.5962685,252.6069586,3.435756583,1
420.3381415,253.5757879,4.195595627,1
831.2090879,250.8233128,3.498432669,0
635.1437311,259.1469119,3.048074959,0
582.3543138,262.1567232,3.81320862,1
732.3279017,266.0026114,3.02226476,1
955.7500361,267.3681614,3.54520975,1
92.60213981,271.9988761,3.871786851,0
423.1688676,271.6578125,3.751501245,0
664.4458468,275.8177983,3.712571829,0
304.0044895,280.4142017,3.700028925,1
432.3607566,279.8608635,3.891718555,0
616.8186964,278.0479072,3.865898785,0
703.0317468,281.5755924,3.283164842,1
805.4149588,281.4645158,3.521580958,0
582.371638,285.8372148,3.767180701,1
920.7086689,282.9088614,3.136920609,0
203.1280213,287.7932648,3.83641717,1
527.522886,286.8148688,4.373158447,1
295.5629337,291.055932,3.711911847,1
597.5613676,295.0439801,4.284407427,0
642.4303725,297.5763602,3.472556226,0
893.3244559,294.7875397,3.499098527,1
243.481047,300.9546521,3.426461044,1
440.0728842,298.9749894,3.720924417,1
836.1771945,302.2912971,3.662028077,0
288.5961056,306.8215553,3.968780254,1
393.4662387,307.978893,3.632282371,0
719.6075597,308.5997021,3.910179479,0
732.8270829,309.7008873,3.597508723,1
874.3885057,306.1933498,3.546193741,1
892.1409178,306.883866,3.824841187,1
202.8399526,310.0729838,4.290892791,1
352.8539681,313.8200875,3.333343196,1
422.8273634,311.5923669,3.753053886,1
884.0636989,317.1080704,3.349390134,0
561.4915843,321.0901999,3.539244213,1
586.4941435,321.3084121,3.82701994,1
723.3563085,318.6308369,3.753811138,0
754.6919623,318.2528018,3.824355162,0
855.4138135,318.0453615,3.462832989,0
172.0937024,324.2303015,3.971286587,1
216.7663866,323.4914686,3.58202497,0
837.5689245,323.4798669,3.620893643,0
256.5992678,328.2123215,3.707906071,0
408.9656409,329.3304215,3.924565047,1
631.5926881,329.1470414,3.984960164,1
283.9134595,333.4407692,3.664371244,1
781.0716106,332.1880217,3.515930348,0
223.8588216,335.9044202,3.878818647,1
869.6054105,337.1506064,3.561915123,0
167.9212561,339.3736101,3.751785742,0
235.4960773,338.1617315,3.786563227,0
398.9018816,340.1267657,3.777859061,0
620.569485,339.7976643,3.507787518,0
645.4000076,338.7654506,3.749685717,0
367.1346403,342.7067165,4.205440691,0
787.4646265,344.9615298,3.792764787,1
245.619973,346.1814657,3.050891976,1
810.5405728,352.5232372,3.741787295,0
840.1098387,351.6514956,3.804105334,0
275.5619034,359.9120046,3.422138347,0
600.1606412,358.9112099,3.646436233,0
622.7050932,359.4178334,4.125261604,0
244.5668675,364.5103282,3.702433307,1
257.3844032,364.3874295,3.720578825,0
665.4739719,363.7985843,3.730004081,1
675.4064647,364.7454464,4.160011371,1
55.43955543,368.3315983,2.877611081,0
141.4377808,366.1487976,3.108353436,1
610.8273536,368.1796358,3.447996054,1
737.789447,369.6050544,4.059025528,1
895.651784,367.0720072,3.806321492,1
78.88537809,371.1698002,3.855860845,0
283.1575775,371.6385648,4.167545389,1
116.0090908,375.738705,4.04054915,0
223.9394563,377.2954992,3.324800941,0
57.33330194,380.4497213,3.92900992,0
384.0236686,379.8235819,3.524548335,0
719.8067381,378.9763063,3.502871983,1
749.3264359,381.0725762,3.421694286,0
809.4827766,378.5838382,2.864597945,1
886.7593943,379.3330241,3.957247313,0
912.286483,379.2195068,3.798085643,1
231.7031372,382.9708013,3.087824668,1
456.3519239,384.9331905,3.75475528,0
608.0865486,382.2309349,3.707271311,0
736.9218211,385.9454364,3.35749954,0
929.3767832,384.7981734,3.864731211,0
951.4250927,385.0605264,3.192214321,1
429.1164447,387.9379915,3.64808732,0
367.7083764,392.667582,3.918727411,0
806.7064673,392.3701733,3.618888515,0
249.2431068,397.6712077,3.143619645,1
422.6685861,396.7027968,3.477970798,1
600.561028,395.6307568,3.953316061,1
875.8947865,394.5435666,3.617209693,0
224.9076836,401.2612149,3.840672756,0
406.9470117,400.1759742,3.818755041,0
470.6326112,400.0077379,3.575994137,0
555.4487749,400.3617205,4.233613187,0
914.8619102,399.870025,3.85822696,1
805.4325262,404.1271865,4.287416094,0
841.2119318,402.4803865,3.602710698,0
284.1953606,409.2596462,3.328911109,0
214.3956041,412.319986,4.053199721,1
297.1863743,413.2025157,3.693701281,1
498.2147707,411.5615735,3.528249028,0
95.1386094,415.2770378,3.558876154,1
129.4303035,415.1555243,3.697194623,1
70.97024134,419.5891153,3.998842568,1
370.6633351,420.2390683,3.764860202,0
387.8437505,420.4487862,3.661779986,1
464.1994948,419.6008038,3.661533513,1
524.0530221,418.9853691,3.971698235,0
802.3306792,420.9388347,4.256428551,1
92.64570212,424.4405078,3.849873459,1
180.1042082,424.0605196,3.730683479,1
634.3998276,426.8407199,4.115354936,0
673.6323151,432.1170104,3.515793952,0
192.9453335,437.7622782,3.305293422,1
795.9384237,436.3117203,4.147651446,0
888.3987093,436.8759289,4.276439416,1
64.88240263,439.2350956,4.218145274,0
912.3736245,439.5575286,3.511386063,1
288.0457044,443.3154925,3.492167421,0
632.5851005,444.0861905,4.010379885,1
663.7270237,445.4644475,3.580080503,1
345.4150231,449.9237413,3.376860993,1
444.0696593,452.8922205,3.557511198,1
919.7177659,452.7611988,3.745679981,0
164.9464604,455.2918615,3.128510642,1
294.4987183,456.1751132,3.46591816,1
854.6013527,456.2279471,3.728180632,0
903.6448079,457.0399832,3.269311382,1
149.4330124,461.1670436,3.474585187,1
460.4728434,460.0759784,4.012352024,1
823.4225583,460.2683928,3.780983367,0
936.6120487,458.0349702,3.797864704,1
106.4370422,464.2243855,4.097666568,1
241.7851235,464.6348052,3.460078598,1
311.4150958,464.687425,3.422472786,1
323.2361455,468.4908624,3.146544004,1
380.7234106,469.7407275,3.885769631,1
776.3677844,466.9553372,3.442528405,0
451.8128965,471.482804,3.370650194,0
847.2614335,474.8708112,4.041704263,1
903.2828271,475.3355474,3.571973079,1
124.5609139,478.7957896,3.597757932,1
314.3258593,478.760989,4.010667217,0
449.1113387,484.0878076,3.55284238,1
616.2038789,483.0902351,3.739130204,1
641.5405105,484.0751262,2.949063025,1
491.9483785,488.0245024,4.03978313,1
824.9647613,488.8957628,3.853840277,1
940.5536354,489.3246329,3.567028713,1
269.5742918,490.8628272,3.478078516,1
661.4195398,493.1465195,3.637939149,1
966.8379809,490.7777738,3.65821094,1
40.10626617,495.6835422,3.200341466,0
96.05617387,494.9296282,3.496211295,1
608.1362511,495.9610109,3.66510532,1
258.1774551,500.8178254,3.789723736,0
767.9084339,499.6241798,3.250976797,0
164.7178667,505.605689,4.04429971,1
480.9416224,504.6381426,3.877963603,0
586.6727233,503.554358,3.698491017,1
781.1136277,505.4911795,3.994914697,1
64.48623243,507.8020728,3.748788307,1
100.6528611,509.590405,4.294102784,0
461.8558169,509.3810813,3.858552638,0
868.0665826,507.6230275,3.664052386,0
215.4330194,513.8822079,3.45920408,1
264.676344,511.7135961,3.578870278,1
492.8920954,512.4657507,3.795629847,1
671.3815224,510.7861598,3.905383434,1
828.9824631,511.0250727,4.320688616,0
289.347253,515.6766905,3.933268075,0
802.5658632,514.433498,3.732129059,0
87.50330422,519.4636379,3.968575932,1
236.2071653,520.4611558,3.108938012,1
582.6417121,518.7017045,3.600940089,0
943.2318912,519.701997,3.700237507,1
40.32794667,524.0718661,3.618285371,1
300.2032545,525.7956149,3.544507081,1
456.2525601,523.6632836,3.687126472,1
496.1591136,524.5272337,3.286803801,0
347.8519639,529.0173988,3.280219315,1
380.4882868,527.0279231,4.003965405,0
795.2570577,526.6768757,3.635187589,1
841.1247165,527.350246,3.990909593,0
859.6417375,527.3726261,3.495937922,1
51.56480068,531.5068531,3.157931737,0
628.0218875,530.9106776,3.681167322,1
875.6712852,531.3352987,3.764311814,0
907.5383088,533.5186905,3.13503866,0
271.3560505,539.4670592,3.501577492,0
460.2187852,541.7926233,3.947008835,0
850.0775762,538.3149513,3.157566966,0
239.0142497,545.788245,4.009562431,0
285.3941058,543.0147315,3.750607468,1
511.0634267,543.6124813,3.309623355,1
524.3150999,544.9158143,3.854582116,0
925.3069736,543.669517,3.063778975,1
39.6279038,547.4318293,3.426349836,1
59.85748214,548.3314457,3.393064527,1
128.4147773,546.471691,3.032885483,0
202.5568631,548.2725774,3.68313956,0
471.8568534,547.2330926,3.465442638,1
538.8973342,548.0906189,3.139911305,1
829.2309561,546.298383,3.640357785,0
903.9921663,547.8758894,3.526814407,0
78.75333981,550.1435445,3.039174717,1
140.7989023,551.3646988,3.55875015,1
69.82685534,556.6143982,2.922520589,0
272.03135,555.374455,3.503634803,0
762.2809118,555.9664029,3.800326088,1
302.6330102,561.2347784,3.461457557,1
516.9815271,560.1589424,3.7191196,1
655.0842727,559.6232745,3.518750154,0
913.3689962,558.4872857,2.823763068,1
523.499685,562.5098737,3.949146523,1
879.3772219,562.9142409,3.418263711,1
939.8040177,562.0633679,3.668438355,1
68.09114152,568.3427099,3.372815765,1
107.1683216,567.788813,3.511912566,1
443.4223262,569.8870002,3.198732476,1
856.094387,573.0866385,3.891533974,0
907.8446013,572.9566428,3.722699584,0
46.98006027,575.0065189,3.453973002,1
87.56373518,575.9766005,3.407461865,1
443.6821438,574.0771556,3.208272784,1
874.2251891,574.9896545,3.145945253,0
99.52885435,580.4943467,3.628661981,0
139.5176771,578.7800658,3.551968354,0
268.6714819,578.7312014,3.623582998,0
807.2993756,581.4132736,3.563043552,0
890.4418,579.9487275,4.036267455,1
360.1481458,584.7479063,3.638276803,1
936.7012439,584.3262379,3.301008275,1
43.48963734,586.6075727,3.40192922,0
187.5905814,587.2143643,3.457770661,0
337.263918,587.3701774,2.966098423,1
447.9745684,586.4757272,3.954848857,1
485.3810717,586.5717473,4.289586935,1
203.4124202,591.7588472,3.391039481,0
351.1846663,593.2244121,3.533767647,0
840.7476289,591.7500845,3.738709133,1
856.2385177,593.5708061,3.716871972,0
148.0129422,596.8224086,3.657694864,0
323.9931363,596.2705321,3.933157786,0
529.0234697,596.4220244,3.453375665,0
819.5018744,596.1781331,3.368277207,0
475.2741107,598.1091238,3.823427754,0
280.4333139,603.9061686,3.668903111,1
254.4822162,607.8248948,3.880773739,0
776.5213153,608.4011462,3.541938129,0
586.7022428,627.9679696,3.216113909,0
816.7222557,629.0520138,3.366729484,0
359.8225727,633.7414968,3.689329994,1
538.8543946,631.6641494,3.925931206,0
768.4024084,632.4448737,3.209368998,0
973.239763,632.8763768,3.686983939,1
494.3941022,637.14143,3.879381176,0
711.4431058,635.9234082,3.515813866,1
754.0029271,635.3495235,3.984291126,0
63.08874004,644.200684,3.142459016,1
846.3451912,643.327661,3.702463431,1
732.8048351,651.546139,3.373482334,1
79.88292546,655.0471712,3.406359867,0
128.4165387,655.4358944,3.346058157,1
199.3844938,664.9026217,4.045472177,1
133.2026052,667.0193496,3.520989659,0
832.182236,667.9348726,3.393814928,0
175.1763317,672.1915176,3.385110271,0
234.5058302,672.2112659,3.401008111,1
439.5544989,33.36829382,5.301518866,0
239.054526,35.90258531,5.779903046,1
919.9921392,35.77100317,4.934183939,0
411.4755527,40.6195563,5.013602091,0
510.9602579,38.90824402,5.088817171,1
236.2393276,43.85642631,4.627930104,1
422.3179427,47.38888095,4.954021484,1
908.142529,50.60884802,5.136078123,1
494.2949236,56.84572114,5.357196373,0
931.3947474,57.39140165,4.735839303,1
207.9620932,59.57185907,5.004321926,1
306.9623982,64.39638172,5.583782183,1
299.1582723,67.33305353,5.34778345,1
198.1048252,75.93990167,5.34921316,0
260.6571745,80.0683704,5.84067236,1
344.5666815,78.7822222,5.302269837,0
407.1388745,81.63955768,4.991419652,1
124.1661104,83.32410232,5.446848787,1
912.6985998,83.971963,5.16626529,0
959.096173,83.73292415,5.373326826,1
159.3925999,87.76962357,5.300854454,0
580.2423044,91.17621884,5.349926107,1
230.9563415,96.65172176,5.031301196,0
74.78940576,99.84500566,5.458828142,1
623.8041557,98.34122319,5.253073938,0
243.3584131,111.5037457,5.458005245,1
561.1653324,115.7194014,4.435632925,1
612.7378443,114.6766277,5.236723638,1
751.4622542,124.6840845,5.843311702,0
108.0593528,127.1005683,4.935904473,1
94.38671115,132.3218742,5.209269248,1
575.6832011,130.0976923,4.841116823,0
948.6103889,131.5282803,5.244290111,0
627.2273843,139.9417476,5.418934048,0
592.3505047,153.9879965,4.700891839,0
168.9886482,156.1310899,5.307178597,0
197.3511426,156.0518427,4.806109901,0
512.7185552,154.6844309,4.79785074,1
826.977003,154.287748,5.15017967,1
848.4723162,166.677915,5.615692562,0
951.4415674,166.9098524,5.206692656,0
590.3727777,172.0872664,5.198543793,1
815.0588017,172.7376983,5.570442655,0
215.2451576,175.2894988,4.900026906,1
487.3469515,179.8727223,5.527310745,0
543.0528616,181.040209,5.390653394,1
786.5750978,180.4052439,5.631868535,0
619.1641028,184.8745011,5.017664533,1
504.6700123,188.7124129,5.356398432,1
596.783109,187.364871,5.182242157,1
704.8921738,192.4602994,5.804261498,0
872.041936,190.660325,4.890750582,0
820.3081573,196.8238392,5.241938732,0
650.0593497,202.7118878,5.481101061,0
235.6222943,206.2995876,5.692878213,1
575.1512311,207.6446677,5.105241613,1
596.6411167,207.5314493,5.03628165,0
625.2867052,206.1828922,5.088197299,0
737.20202,207.2453744,4.828678355,0
837.6767109,206.4510465,5.126165678,1
190.8873891,212.577424,5.488052621,1
743.8065931,213.2536715,5.294928732,0
132.7229594,220.1957209,5.632536607,0
250.9469813,220.3150051,5.151595944,0
609.4526145,220.9684468,4.688077663,1
694.0274644,229.9869133,5.67884589,1
386.4160702,235.9483315,5.253212859,1
839.9431912,235.7328403,5.663327643,1
435.3147531,239.7843409,5.612767708,0
329.0605322,252.4760565,5.577270889,1
858.3736054,254.3319786,5.375358578,0
599.6028992,269.5941055,5.557841729,0
664.3251817,269.0703847,5.848431799,0
560.5378702,271.2532709,5.058180838,0
639.74502,273.5059287,4.422558473,0
895.8070351,271.1895472,5.398247197,1
93.4854728,278.3203999,5.625969177,0
748.3825185,278.6945929,5.427919844,0
679.5351899,284.3473147,5.028845122,1
961.0349967,285.3752514,5.594888301,0
630.0026794,289.3148746,5.212031252,1
654.0485339,286.4463515,4.480220441,1
124.5582959,300.822794,5.611888514,1
311.0876095,300.5306857,5.149205941,0
695.3842154,298.2661094,5.28985938,0
372.281565,302.6388193,4.93283493,0
748.8807455,302.3375928,4.541600468,0
94.32261916,307.3839489,5.674736967,1
307.8828363,306.660401,5.12943201,0
668.1653465,308.995408,5.477907988,0
467.4677101,310.3674682,5.141815854,0
487.6891114,312.5051241,4.886853336,1
620.0176842,312.5856752,4.977574216,0
821.1979944,311.5707031,5.206604396,1
303.5171007,315.600467,5.098989916,0
644.2816536,314.7491462,5.075084715,0
112.0983335,319.5711864,4.434304029,0
448.6537589,320.6724329,5.405396131,1
188.6917756,323.3105176,5.078749794,0
414.0935016,324.9304895,5.696555246,1
659.6714146,327.5335871,4.598640646,1
683.7490993,326.7485491,5.006878535,1
971.2066849,329.3502296,5.384784855,1
320.0325363,331.8924191,5.510059612,1
530.0526198,330.3380528,5.41293877,1
39.83340638,335.7620891,5.095395557,1
671.8359864,343.7475381,5.112465137,0
303.5524195,347.1450637,5.892218818,0
570.9210579,346.7997991,5.35636117,0
699.535294,355.910164,5.822500141,0
767.2667899,355.2507313,4.982117836,1
757.2685384,368.7251553,4.66170166,0
396.3529744,370.9377981,5.240399962,0
712.1325264,372.2270446,4.91384418,1
968.6543716,379.7813532,5.128201015,0
208.0542924,385.4373631,5.698109839,1
667.9728309,390.6362682,4.764316678,0
143.9590921,399.1539281,4.874420834,1
449.6026986,401.4360431,5.196274816,1
931.8417848,401.319922,5.487997124,1
243.2017878,407.2928531,5.293146963,1
264.3416909,407.0379722,4.720957235,0
545.2739352,414.8684879,4.660201467,1
295.7631725,420.5652512,5.649208728,1
153.1214757,424.7638737,5.030622403,1
199.9003701,424.6698719,4.752682192,0
871.651252,424.1497048,5.591049934,0
27.40802475,427.3078997,5.101776967,1
219.5725053,433.5418661,5.160240302,1
416.0692466,431.3977274,5.075391094,1
844.6270432,431.1169431,5.613716129,0
116.4262453,437.1834827,5.239997751,1
464.7614614,434.8644455,5.512639296,1
561.7704694,434.2471812,5.193532569,1
500.4592417,447.8476953,5.17365453,1
811.9055409,447.3133455,4.997463023,1
324.1457488,450.4281892,5.328175992,0
838.4204449,451.6809583,4.600692194,1
82.40437118,455.9344122,5.075015251,1
967.9818083,454.2396557,5.246925798,1
439.9086518,459.389661,5.341854881,1
774.8752472,459.683774,5.059378578,0
36.85784888,476.460888,5.779865503,1
400.6320304,476.3571819,5.378587341,0
200.2946449,481.7207818,5.161510093,1
231.3586489,485.2425179,5.626393092,0
357.508073,486.7996759,5.397739494,1
376.9421017,486.6800432,5.240035747,0
575.2284435,486.7056111,4.889672904,0
183.5520083,493.854725,5.110313361,1
252.0029387,492.2740412,5.0811585,1
418.5798318,497.4307088,5.126791412,0
396.7217261,500.7032447,5.501198604,1
200.2702679,504.7245821,5.098487149,0
370.3363031,504.0473333,5.369362505,0
240.8061414,513.7659941,4.905270724,1
850.8068665,511.436275,5.000998277,1
413.0360242,514.063352,5.514326335,0
211.040936,521.5207538,5.700921488,1
72.22134388,524.5931775,5.491764789,0
516.1592159,525.5418119,5.385410351,1
140.3499711,526.7516302,4.609686801,1
604.9339949,526.8507128,4.646792594,1
302.6948146,532.9615235,5.538818195,1
660.7513372,532.365833,5.018370099,1
155.3330087,534.7051461,4.858197788,0
226.7644501,534.9413441,4.988609969,1
475.143306,536.8336187,5.492536366,1
796.1655386,535.0315154,5.243519592,1
935.1346632,535.5356888,4.826861166,1
48.45718708,538.9279756,4.457540243,0
495.6491218,545.0256255,4.97910524,1
547.9900039,542.7385014,5.476574073,1
864.9273643,545.1345699,5.382853311,1
255.4350941,549.6062942,5.431967208,1
776.3952645,547.9488971,5.281944004,0
315.0632785,551.1760579,5.122533116,0
723.4625493,552.4539507,4.500831614,1
484.0869849,562.6831672,5.851866568,0
281.8681739,566.6974145,5.255313853,1
301.5257006,567.1993936,5.246291816,1
388.9443255,566.9179819,5.591360402,0
829.8022454,567.1793384,5.116725431,1
148.0621167,572.176268,5.118690327,0
548.4668967,571.2198612,5.0064149,1
575.4974234,573.1280114,5.223270767,0
965.378347,577.0458789,5.130551193,1
120.5697114,588.6331354,5.335916516,1
234.4577078,587.0302161,5.758265515,0
288.6743106,587.4624223,5.132040484,0
60.91041566,592.8659174,5.180896723,1
879.0416445,593.6257746,4.992158026,0
70.73547502,596.5278469,4.946085218,1
259.5700128,595.5173173,5.691391494,1
500.4251928,596.182926,4.870708747,0
801.0938745,595.0092049,4.97053456,0
939.9901571,600.9342647,5.354670618,1
961.3040766,601.269491,5.346616799,1
192.4953706,604.8471626,4.719595184,1
345.3865407,607.1537666,5.536603851,1
363.2687909,616.3939726,5.176742392,0
793.2288846,620.2170725,5.349962132,1
829.5401798,632.0772495,5.374762693,0
559.2960092,636.3348496,4.984995494,1
184.8107927,647.8428481,5.590631375,0
828.4808538,651.2627273,5.416079925,1
709.750105,664.2309598,5.27181013,1
902.3504166,50.04507395,7.159977131,1
255.4388951,55.62508328,6.391324978,0
928.767326,56.563745,6.575229695,1
175.3168727,65.13145195,7.262940604,1
316.9823121,64.35962044,6.838876891,1
222.5110776,70.87357021,5.367300029,0
263.6746949,80.16260219,7.054371384,1
342.4340448,79.24516771,6.965249418,0
150.8306156,88.62101775,8.013092411,0
405.2783498,86.30027377,6.305675105,1
960.7601705,88.10160169,6.227902791,1
76.33161591,95.41336386,6.476891607,1
622.1656622,94.17875193,5.715485935,0
41.54999347,102.6711178,6.722534995,1
606.9704472,113.6579293,7.159068609,1
638.6320249,118.3653626,7.095199675,1
626.59736,143.1803635,6.155714983,0
831.9574477,146.5744938,6.732454938,1
790.639444,154.3525683,7.566915355,1
456.0035007,159.9452318,6.700840489,1
745.2256433,159.3238123,6.771053391,1
231.7479404,178.0199106,6.885829097,0
664.6007145,175.2025295,7.376287156,1
540.7437104,184.769416,6.65008128,1
506.2652363,193.3913004,6.574075013,1
703.5984024,193.4409827,7.04005165,0
815.954851,198.9333683,6.156566611,0
233.3130086,205.3734595,7.054974689,1
443.0948454,206.8930539,7.122023989,1
744.8548071,218.55339,6.478307272,0
129.8649401,221.8732034,6.836292947,0
168.8974879,222.5054861,8.0397113,0
517.8162622,222.4197946,7.17362804,0
761.6261246,230.9708653,5.862841518,1
437.5647278,239.6317252,6.15879359,0
50.82214506,249.7427213,7.331753931,0
288.1765727,266.5117496,6.492972199,0
708.5465621,263.3062169,7.586102068,0
761.9719997,263.4414132,6.130146208,1
95.3852261,279.1691266,6.581100765,0
207.8981821,281.5800321,6.815576306,1
327.9277684,280.8592387,6.535296112,0
409.5987075,289.2704397,7.139908894,1
679.9731423,284.6518855,6.091719924,1
959.8957729,285.5569875,5.306839567,0
348.6861946,297.7486941,7.041427945,1
153.0665868,304.8594146,7.216701271,0
303.4195674,305.9071012,6.415138239,0
513.1610121,308.8930551,7.667973328,0
749.9851546,312.9949077,7.060679542,0
229.8541633,320.2105464,6.292758899,0
448.6015586,316.8757314,7.175392846,1
166.1503196,326.2711039,5.343505969,1
320.6987993,328.404804,6.598555398,1
488.7867815,332.6471382,7.175665294,1
878.6567703,344.3443067,8.37907951,0
806.688738,352.9896068,6.296860851,0
189.7996967,361.8702199,6.673897392,0
261.8736233,358.5985132,7.24106068,0
417.4310557,358.252039,7.230665796,1
454.3448426,359.2601056,7.371539321,1
239.3437279,369.3087635,7.158277087,1
393.6401887,368.8081225,6.052505951,0
676.4507494,367.4264817,6.62605606,1
321.3714149,372.0333519,7.466655026,1
759.735207,377.9202296,6.384769472,0
125.6577441,383.149674,6.644849937,0
208.1970683,382.8045017,7.26465215,1
279.5993749,381.6343108,6.941247321,1
493.4586444,384.3340714,6.993006129,1
876.6874764,384.676737,6.747159407,0
302.8824688,394.3367554,7.231444992,0
799.2070635,399.5761191,6.929345848,0
168.8993885,407.3776071,7.40078074,0
663.3592875,415.0179121,7.39410776,1
824.9652047,415.4290553,7.289130432,1
78.19642338,423.5609243,7.196729037,1
294.7851011,421.3205813,6.570881981,1
417.6269048,423.866784,6.351797319,1
489.7302158,425.1917978,5.915895537,0
862.1202569,424.5655242,7.417493887,0
389.7264649,431.9899306,7.551367603,1
847.7729106,431.0653222,7.036357136,0
789.3280376,439.6752558,6.859398761,0
607.3712003,447.6064712,7.382579814,0
279.9456193,462.042681,7.025252821,1
581.8895213,464.5944942,6.229174656,1
425.7652898,470.2693046,6.717722087,1
480.1401595,471.1325935,7.884730177,0
900.3115316,471.4097858,5.330297224,1
599.8648621,481.7309803,6.828382189,0
135.1258018,487.5519787,6.942885485,1
230.6878242,491.4060988,7.624644404,0
301.8391856,496.5562405,6.528945658,1
949.9942353,493.8027998,6.855981663,1
62.5248644,510.0314491,7.601079725,1
415.4905496,509.975716,7.557800228,0
441.2115041,512.8377424,6.805946164,1
874.1636317,527.7216195,5.943902736,0
301.0600861,536.6318691,7.027412396,1
473.6349946,535.0843698,6.311179862,1
111.256099,542.463399,6.996705808,1
334.3432732,544.2755695,7.676560988,1
776.5142088,543.9954213,6.624689524,0
863.6406286,546.6657534,6.406179276,1
367.5101112,549.1475339,7.997400294,1
427.0973596,563.6334967,7.128673668,0
486.3710972,561.734454,6.888484439,0
792.6886813,561.3630407,6.962257647,1
215.2108224,567.050028,7.251321288,1
343.340698,570.4669014,7.092529214,0
391.7948374,567.58508,6.951210208,0
37.29523914,574.5080037,7.783025137,1
889.128422,575.0415275,7.101228474,1
231.763284,587.0731558,6.649163907,0
285.1161213,583.7560414,6.475514324,0
121.0451673,591.1912894,7.152012215,1
263.456766,599.7775297,6.863676199,1
344.7847419,605.6956121,5.392794533,1
509.1700547,616.0639523,7.866237915,1
452.9759381,639.9805209,6.565996839,0
